"TimeCreated","LevelDisplayName","ProviderName","Id","Message"
"19/7/2025 3:38:56 a. m.","Información","Microsoft-Windows-IsolatedUserMode","2","Secure Trustlet Id 0 and Pid 0 stopped with status STATUS_SUCCESS."
"19/7/2025 3:38:55 a. m.","Información","Microsoft-Windows-Kernel-Power","506","El sistema está entrando en el modo de espera moderno 

motivo: 16777229. "
"19/7/2025 3:38:55 a. m.","Información","Microsoft-Windows-Kernel-Power","566","La sesión del sistema ha cambiado de 298 a 299.

Motivo 16777229 

BootId: 5"
"19/7/2025 3:38:55 a. m.","Información","Microsoft-Windows-Kernel-Power","507","El sistema está saliendo del modo de espera moderno 

motivo: 16777229. "
"19/7/2025 3:38:55 a. m.","Información","User32","1074","El proceso C:\WINDOWS\uus\packages\preview\AMD64\MoUsoCoreWorker.exe (TICPC-05) inició el Reinicio del equipo TICPC-05 en nombre del usuario NT AUTHORITY\SYSTEM por el siguiente motivo: Sistema operativo: service pack (planeado)
 Código de motivo: 0x80020010
 Tipo de apagado: Reinicio
 Comentario: "
"19/7/2025 3:38:47 a. m.","Advertencia","rt640x64","1","Realtek PCIe GbE Family Controller is disconnected from network."
"19/7/2025 3:38:44 a. m.","Información","Netwtw10","7026","7026 - Dump after return from D3 after cmd"
"19/7/2025 3:38:44 a. m.","Información","Netwtw10","7025","7025 - Dump after return from D3 before cmd "
"19/7/2025 3:38:08 a. m.","Información","Netwtw10","7026","7026 - Dump after return from D3 after cmd"
"19/7/2025 3:38:08 a. m.","Información","Netwtw10","7025","7025 - Dump after return from D3 before cmd "
"19/7/2025 3:35:08 a. m.","Información","Netwtw10","7026","7026 - Dump after return from D3 after cmd"
"19/7/2025 3:35:08 a. m.","Información","Netwtw10","7025","7025 - Dump after return from D3 before cmd "
"19/7/2025 3:33:57 a. m.","Información","Microsoft-Windows-Kernel-Power","566","La sesión del sistema ha cambiado de 297 a 298.

Motivo InputMouse 

BootId: 5"
"19/7/2025 3:32:53 a. m.","Información","Microsoft-Windows-Kernel-Power","506","El sistema está entrando en el modo de espera moderno 

motivo: 16777220. "
"19/7/2025 3:32:53 a. m.","Información","Microsoft-Windows-Kernel-Power","566","La sesión del sistema ha cambiado de 296 a 297.

Motivo 16777220 

BootId: 5"
"19/7/2025 3:32:53 a. m.","Información","Microsoft-Windows-Kernel-Power","507","El sistema está saliendo del modo de espera moderno 

motivo: 16777220. "
"19/7/2025 3:32:52 a. m.","Información","Microsoft-Windows-Kernel-Power","566","La sesión del sistema ha cambiado de 295 a 296.

Motivo InputMouse 

BootId: 5"
"19/7/2025 3:30:52 a. m.","Información","Microsoft-Windows-Kernel-Power","506","El sistema está entrando en el modo de espera moderno 

motivo: 16777220. "
"19/7/2025 3:30:52 a. m.","Información","Microsoft-Windows-Kernel-Power","566","La sesión del sistema ha cambiado de 294 a 295.

Motivo 16777220 

BootId: 5"
"19/7/2025 3:30:52 a. m.","Información","Microsoft-Windows-Kernel-Power","507","El sistema está saliendo del modo de espera moderno 

motivo: 16777220. "
"19/7/2025 3:30:51 a. m.","Información","Microsoft-Windows-Kernel-Power","566","La sesión del sistema ha cambiado de 293 a 294.

Motivo InputMouse 

BootId: 5"
"19/7/2025 3:29:47 a. m.","Información","Microsoft-Windows-Kernel-Power","506","El sistema está entrando en el modo de espera moderno 

motivo: 16777220. "
"19/7/2025 3:29:47 a. m.","Información","Microsoft-Windows-Kernel-Power","566","La sesión del sistema ha cambiado de 292 a 293.

Motivo 16777220 

BootId: 5"
"19/7/2025 3:29:47 a. m.","Información","Microsoft-Windows-Kernel-Power","507","El sistema está saliendo del modo de espera moderno 

motivo: 16777220. "
"19/7/2025 3:29:46 a. m.","Información","Microsoft-Windows-Kernel-Power","566","La sesión del sistema ha cambiado de 291 a 292.

Motivo InputMouse 

BootId: 5"
"19/7/2025 3:29:45 a. m.","Información","Microsoft-Windows-Kernel-Power","506","El sistema está entrando en el modo de espera moderno 

motivo: 16777220. "
"19/7/2025 3:29:45 a. m.","Información","Microsoft-Windows-Kernel-Power","566","La sesión del sistema ha cambiado de 290 a 291.

Motivo 16777220 

BootId: 5"
"19/7/2025 3:29:45 a. m.","Información","Microsoft-Windows-Kernel-Power","507","El sistema está saliendo del modo de espera moderno 

motivo: 16777220. "
"19/7/2025 3:29:44 a. m.","Información","Microsoft-Windows-Kernel-Power","566","La sesión del sistema ha cambiado de 289 a 290.

Motivo InputMouse 

BootId: 5"
"19/7/2025 3:29:12 a. m.","Advertencia","rt640x64","1","Realtek PCIe GbE Family Controller is disconnected from network."
"19/7/2025 3:29:09 a. m.","Información","Microsoft-Windows-Kernel-Power","506","El sistema está entrando en el modo de espera moderno 

motivo: 16777220. "
"19/7/2025 3:29:09 a. m.","Información","Microsoft-Windows-Kernel-Power","566","La sesión del sistema ha cambiado de 288 a 289.

Motivo 16777220 

BootId: 5"
"19/7/2025 3:29:09 a. m.","Información","Microsoft-Windows-Kernel-Power","507","El sistema está saliendo del modo de espera moderno 

motivo: 16777220. "
"19/7/2025 3:29:08 a. m.","Información","Netwtw10","7026","7026 - Dump after return from D3 after cmd"
"19/7/2025 3:29:08 a. m.","Información","Netwtw10","7025","7025 - Dump after return from D3 before cmd "
"19/7/2025 3:26:08 a. m.","Información","Netwtw10","7026","7026 - Dump after return from D3 after cmd"
"19/7/2025 3:26:08 a. m.","Información","Netwtw10","7025","7025 - Dump after return from D3 before cmd "
"19/7/2025 3:23:04 a. m.","Advertencia","rt640x64","1","Realtek PCIe GbE Family Controller is disconnected from network."
"19/7/2025 3:23:01 a. m.","Información","Netwtw10","7026","7026 - Dump after return from D3 after cmd"
"19/7/2025 3:23:01 a. m.","Información","Netwtw10","7025","7025 - Dump after return from D3 before cmd "
"19/7/2025 3:20:08 a. m.","Información","Netwtw10","7026","7026 - Dump after return from D3 after cmd"
"19/7/2025 3:20:08 a. m.","Información","Netwtw10","7025","7025 - Dump after return from D3 before cmd "
"19/7/2025 3:17:08 a. m.","Información","Netwtw10","7026","7026 - Dump after return from D3 after cmd"
"19/7/2025 3:17:08 a. m.","Información","Netwtw10","7025","7025 - Dump after return from D3 before cmd "
"19/7/2025 3:14:08 a. m.","Información","Netwtw10","7026","7026 - Dump after return from D3 after cmd"
"19/7/2025 3:14:08 a. m.","Información","Netwtw10","7025","7025 - Dump after return from D3 before cmd "
"19/7/2025 3:11:08 a. m.","Información","Netwtw10","7026","7026 - Dump after return from D3 after cmd"
"19/7/2025 3:11:08 a. m.","Información","Netwtw10","7025","7025 - Dump after return from D3 before cmd "
"19/7/2025 3:08:08 a. m.","Información","Netwtw10","7026","7026 - Dump after return from D3 after cmd"
"19/7/2025 3:08:08 a. m.","Información","Netwtw10","7025","7025 - Dump after return from D3 before cmd "
"19/7/2025 3:05:08 a. m.","Información","Netwtw10","7026","7026 - Dump after return from D3 after cmd"
"19/7/2025 3:05:08 a. m.","Información","Netwtw10","7025","7025 - Dump after return from D3 before cmd "
"19/7/2025 3:04:03 a. m.","Información","Microsoft-Windows-Kernel-Power","566","La sesión del sistema ha cambiado de 287 a 288.

Motivo InputMouse 

BootId: 5"
"19/7/2025 3:02:55 a. m.","Información","Microsoft-Windows-Kernel-Power","506","El sistema está entrando en el modo de espera moderno 

motivo: 16777220. "
"19/7/2025 3:02:55 a. m.","Información","Microsoft-Windows-Kernel-Power","566","La sesión del sistema ha cambiado de 286 a 287.

Motivo 16777220 

BootId: 5"
"19/7/2025 3:02:55 a. m.","Información","Microsoft-Windows-Kernel-Power","507","El sistema está saliendo del modo de espera moderno 

motivo: 16777220. "
"19/7/2025 3:02:54 a. m.","Información","Microsoft-Windows-Kernel-Power","566","La sesión del sistema ha cambiado de 285 a 286.

Motivo InputMouse 

BootId: 5"
"19/7/2025 3:02:53 a. m.","Información","Microsoft-Windows-Kernel-Power","506","El sistema está entrando en el modo de espera moderno 

motivo: 16777220. "
"19/7/2025 3:02:53 a. m.","Información","Microsoft-Windows-Kernel-Power","566","La sesión del sistema ha cambiado de 284 a 285.

Motivo 16777220 

BootId: 5"
"19/7/2025 3:02:53 a. m.","Información","Microsoft-Windows-Kernel-Power","507","El sistema está saliendo del modo de espera moderno 

motivo: 16777220. "
"19/7/2025 3:02:52 a. m.","Información","Microsoft-Windows-Kernel-Power","566","La sesión del sistema ha cambiado de 283 a 284.

Motivo InputMouse 

BootId: 5"
"19/7/2025 2:59:55 a. m.","Información","Microsoft-Windows-WindowsUpdateClient","19","Instalación correcta: Windows instaló correctamente la siguiente actualización: 9WZDNCRFHWD2-Microsoft.MicrosoftSolitaireCollection"
"19/7/2025 2:59:54 a. m.","Información","Microsoft-Windows-Kernel-General","16","El historial de accesos en el subárbol \??\C:\Users\PCTIC-05\AppData\Local\Packages\Microsoft.MicrosoftSolitaireCollection_8wekyb3d8bbwe\Settings\settings.dat se borró mediante la actualización de 1 claves y la creación de 1 páginas modificadas."
"19/7/2025 2:59:53 a. m.","Información","Microsoft-Windows-WindowsUpdateClient","43","Instalación iniciada: Windows comenzó a instalar la actualización siguiente: 9WZDNCRFHWD2-Microsoft.MicrosoftSolitaireCollection"
"19/7/2025 2:59:50 a. m.","Información","Microsoft-Windows-Kernel-General","16","El historial de accesos en el subárbol \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.MicrosoftSolitaireCollection_4.23.7100.0_x64__8wekyb3d8bbwe\ActivationStore.dat se borró mediante la actualización de 0 claves y la creación de 0 páginas modificadas."
"19/7/2025 2:59:18 a. m.","Información","Microsoft-Windows-WindowsUpdateClient","19","Instalación correcta: Windows instaló correctamente la siguiente actualización: Actualización de inteligencia de seguridad para Microsoft Defender Antivirus - KB2267602 (versión 1.431.738.0) - Canal actual (ampliado)"
"19/7/2025 2:59:04 a. m.","Error","Microsoft-Windows-WindowsUpdateClient","20","Error de instalación: error de Windows al instalar la siguiente actualización, error 0x80073D02: 9NTXGKQ8P7N0-MicrosoftWindows.CrossDevice."
"19/7/2025 2:59:03 a. m.","Información","Microsoft-Windows-WindowsUpdateClient","43","Instalación iniciada: Windows comenzó a instalar la actualización siguiente: 9NTXGKQ8P7N0-MicrosoftWindows.CrossDevice"
"19/7/2025 2:59:03 a. m.","Información","Microsoft-Windows-WindowsUpdateClient","44","Windows Update comenzó a descargar una actualización."
"19/7/2025 2:58:58 a. m.","Información","Microsoft-Windows-WindowsUpdateClient","43","Instalación iniciada: Windows comenzó a instalar la actualización siguiente: Actualización de inteligencia de seguridad para Microsoft Defender Antivirus - KB2267602 (versión 1.431.738.0) - Canal actual (ampliado)"
"19/7/2025 2:58:51 a. m.","Información","Microsoft-Windows-WindowsUpdateClient","44","Windows Update comenzó a descargar una actualización."
"19/7/2025 2:58:40 a. m.","Error","Microsoft-Windows-WindowsUpdateClient","20","Error de instalación: error de Windows al instalar la siguiente actualización, error 0x80073D02: 9NTXGKQ8P7N0-MicrosoftWindows.CrossDevice."
"19/7/2025 2:58:39 a. m.","Información","Microsoft-Windows-WindowsUpdateClient","43","Instalación iniciada: Windows comenzó a instalar la actualización siguiente: 9NTXGKQ8P7N0-MicrosoftWindows.CrossDevice"
"19/7/2025 2:58:35 a. m.","Información","Microsoft-Windows-WindowsUpdateClient","44","Windows Update comenzó a descargar una actualización."
"19/7/2025 2:58:35 a. m.","Información","Microsoft-Windows-WindowsUpdateClient","44","Windows Update comenzó a descargar una actualización."
"19/7/2025 2:56:10 a. m.","Información","Microsoft-Windows-WindowsUpdateClient","19","Instalación correcta: Windows instaló correctamente la siguiente actualización: 9WZDNCRFJ3P2-MICROSOFT.ZUNEVIDEO"
"19/7/2025 2:56:09 a. m.","Información","Microsoft-Windows-Kernel-General","16","El historial de accesos en el subárbol \??\C:\Users\PCTIC-05\AppData\Local\Packages\Microsoft.ZuneVideo_8wekyb3d8bbwe\Settings\settings.dat se borró mediante la actualización de 1 claves y la creación de 1 páginas modificadas."
"19/7/2025 2:56:09 a. m.","Información","Microsoft-Windows-WindowsUpdateClient","43","Instalación iniciada: Windows comenzó a instalar la actualización siguiente: 9WZDNCRFJ3P2-MICROSOFT.ZUNEVIDEO"
"19/7/2025 2:56:06 a. m.","Información","Microsoft-Windows-Kernel-General","16","El historial de accesos en el subárbol \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.ZuneVideo_10.25071.10101.0_x64__8wekyb3d8bbwe\ActivationStore.dat se borró mediante la actualización de 0 claves y la creación de 0 páginas modificadas."
"19/7/2025 2:56:04 a. m.","Error","Microsoft-Windows-WindowsUpdateClient","20","Error de instalación: error de Windows al instalar la siguiente actualización, error 0x80073D02: 9NTXGKQ8P7N0-MicrosoftWindows.CrossDevice."
"19/7/2025 2:56:04 a. m.","Información","Microsoft-Windows-WindowsUpdateClient","43","Instalación iniciada: Windows comenzó a instalar la actualización siguiente: 9NTXGKQ8P7N0-MicrosoftWindows.CrossDevice"
"19/7/2025 2:56:01 a. m.","Información","Microsoft-Windows-Kernel-General","16","El historial de accesos en el subárbol \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\MicrosoftWindows.CrossDevice_1.25062.29.0_x64__cw5n1h2txyewy\ActivationStore.dat se borró mediante la actualización de 0 claves y la creación de 0 páginas modificadas."
"19/7/2025 2:54:52 a. m.","Información","Microsoft-Windows-WindowsUpdateClient","44","Windows Update comenzó a descargar una actualización."
"19/7/2025 2:54:44 a. m.","Información","Microsoft-Windows-WindowsUpdateClient","19","Instalación correcta: Windows instaló correctamente la siguiente actualización: 9WZDNCRD29V9-MICROSOFT.MICROSOFTOFFICEHUB"
"19/7/2025 2:54:44 a. m.","Información","Microsoft-Windows-WindowsUpdateClient","19","Instalación correcta: Windows instaló correctamente la siguiente actualización: 9P1J8S7CCWWT-Clipchamp.Clipchamp"
"19/7/2025 2:54:42 a. m.","Información","Microsoft-Windows-Kernel-General","16","El historial de accesos en el subárbol \??\C:\Users\PCTIC-05\AppData\Local\Packages\Clipchamp.Clipchamp_yxz26nhyzhsrt\Settings\settings.dat se borró mediante la actualización de 1 claves y la creación de 1 páginas modificadas."
"19/7/2025 2:54:41 a. m.","Información","Microsoft-Windows-WindowsUpdateClient","43","Instalación iniciada: Windows comenzó a instalar la actualización siguiente: 9P1J8S7CCWWT-Clipchamp.Clipchamp"
"19/7/2025 2:54:40 a. m.","Información","Microsoft-Windows-WindowsUpdateClient","43","Instalación iniciada: Windows comenzó a instalar la actualización siguiente: 9WZDNCRD29V9-MICROSOFT.MICROSOFTOFFICEHUB"
"19/7/2025 2:54:37 a. m.","Información","Microsoft-Windows-Kernel-General","16","El historial de accesos en el subárbol \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.MicrosoftOfficeHub_19.2507.46151.0_x64__8wekyb3d8bbwe\ActivationStore.dat se borró mediante la actualización de 0 claves y la creación de 0 páginas modificadas."
"19/7/2025 2:54:37 a. m.","Información","Microsoft-Windows-Kernel-General","16","El historial de accesos en el subárbol \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Clipchamp.Clipchamp_4.3.10120.0_x64__yxz26nhyzhsrt\ActivationStore.dat se borró mediante la actualización de 0 claves y la creación de 0 páginas modificadas."
